,method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,data,resource,end_time,cycle_time
43920,RLRAM,2,0,7930.767685,p_2,0.5,gateway,4030,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
43921,RLRAM,2,0,7930.767685,p_2,0.5,running,4030,2_check_budget_approval,,X_SHARED,7930.871162,
43922,RLRAM,2,0,7930.871162,p_2,0.5,gateway,4030,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
43923,RLRAM,2,0,7930.871162,p_2,0.5,running,4030,2_budget_approve,,1budget_owner2,7931.087317,
43924,RLRAM,2,0,7931.087317,p_2,0.5,running,4030,2_supervisor_approve,,1supervisor2,7932.091762,
43925,RLRAM,2,0,7931.909711,p_1,0.5,gateway,4029,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
43926,RLRAM,2,0,7931.909711,p_1,0.5,COMPLETE,4029,1_END,,,,3.935633277
43927,RLRAM,2,0,7932.091762,p_2,0.5,running,4030,2_handle_payment,,12accounting1,7932.414885,
43928,RLRAM,2,0,7932.414885,p_2,0.5,gateway,4030,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
43929,RLRAM,2,0,7932.414885,p_2,0.5,COMPLETE,4030,2_END,,,,2.747933297
43930,RLRAM,2,0,7933.1724,p_1,0.5,START,4031,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
43931,RLRAM,2,0,7933.1724,p_1,0.5,running,4031,1_submit_request,,1employee1,7933.577854,
43932,RLRAM,2,0,7933.577854,p_1,0.5,running,4031,1_check_request,,1X_SHARED,7933.820601,
43933,RLRAM,2,0,7933.820601,p_1,0.5,gateway,4031,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
43934,RLRAM,2,0,7933.820601,p_1,0.5,running,4031,1_submit_request,,1employee1,7933.849048,
43935,RLRAM,2,0,7933.849048,p_1,0.5,running,4031,1_check_request,,1X_SHARED,7934.120911,
43936,RLRAM,2,0,7934.120911,p_1,0.5,gateway,4031,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
43937,RLRAM,2,0,7934.120911,p_1,0.5,running,4031,1_check_budget_approval,,1X_SHARED,7935.041004,
43938,RLRAM,2,0,7935.041004,p_1,0.5,gateway,4031,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
43939,RLRAM,2,0,7935.041004,p_1,0.5,running,4031,1_supervisor_approve,,X_SHARED,7936.346146,
43940,RLRAM,2,0,7935.063858,p_1,0.5,START,4032,1_start,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
43941,RLRAM,2,0,7935.063858,p_1,0.5,running,4032,1_submit_request,,1employee1,7935.26909,
43942,RLRAM,2,0,7935.26909,p_1,0.5,running,4032,1_check_request,,1X_SHARED,7935.617736,
43943,RLRAM,2,0,7935.617736,p_1,0.5,gateway,4032,1_XOR_admin_decision,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
43944,RLRAM,2,0,7935.617736,p_1,0.5,running,4032,1_check_budget_approval,,1X_SHARED,7936.120514,
43945,RLRAM,2,0,7936.120514,p_1,0.5,gateway,4032,1_XOR_budget_check,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
43946,RLRAM,2,0,7936.346146,p_1,0.5,running,4032,1_budget_approve,,1budget_owner2,7937.717366,
43947,RLRAM,2,0,7936.346146,p_1,0.5,running,4031,1_handle_payment,,12accounting1,7944.549384,
43948,RLRAM,2,0,7937.717366,p_1,0.5,running,4032,1_supervisor_approve,,X_SHARED,7938.039047,
43949,RLRAM,2,0,7938.039047,p_1,0.5,running,4032,1_handle_payment,,X_SHARED,7939.478551,
43950,RLRAM,2,0,7938.46741,p_2,0.5,START,4033,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
43951,RLRAM,2,0,7938.46741,p_2,0.5,running,4033,2_submit_request,,1employee1,7940.722399,
43952,RLRAM,2,0,7939.478551,p_1,0.5,gateway,4032,1_XOR_payment_check,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
43953,RLRAM,2,0,7939.478551,p_1,0.5,COMPLETE,4032,1_END,,,,4.414692283
43954,RLRAM,2,0,7940.722399,p_2,0.5,running,4033,2_check_request,,X_SHARED,7940.723709,
43955,RLRAM,2,0,7940.723709,p_2,0.5,gateway,4033,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
43956,RLRAM,2,0,7940.723709,p_2,0.5,running,4033,2_check_budget_approval,,X_SHARED,7942.972835,
43957,RLRAM,2,0,7941.968794,p_1,0.5,START,4034,1_start,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
43958,RLRAM,2,0,7941.968794,p_1,0.5,running,4034,1_submit_request,,1employee1,7942.046278,
43959,RLRAM,2,0,7942.046278,p_1,0.5,running,4034,1_check_request,,1X_SHARED,7942.142333,
43960,RLRAM,2,0,7942.142333,p_1,0.5,gateway,4034,1_XOR_admin_decision,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
43961,RLRAM,2,0,7942.142333,p_1,0.5,running,4034,1_submit_request,,1employee1,7943.299474,
43962,RLRAM,2,0,7942.338401,p_2,0.5,START,4035,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
43963,RLRAM,2,0,7942.338401,p_2,0.5,running,4035,2_submit_request,,1employee,7942.869061,
43964,RLRAM,2,0,7942.972835,p_2,0.5,gateway,4033,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
43965,RLRAM,2,0,7942.972835,p_2,0.5,running,4033,2_budget_approve,,1budget_owner2,7943.404398,
43966,RLRAM,2,0,7942.972835,p_2,0.5,running,4035,2_check_request,,12admin1,7944.298011,
43967,RLRAM,2,0,7943.299474,p_1,0.5,running,4034,1_check_request,,1X_SHARED,7943.583751,
43968,RLRAM,2,0,7943.404398,p_2,0.5,running,4033,2_supervisor_approve,,1supervisor2,7943.880859,
43969,RLRAM,2,0,7943.583751,p_1,0.5,gateway,4034,1_XOR_admin_decision,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
43970,RLRAM,2,0,7943.583751,p_1,0.5,running,4034,1_check_budget_approval,,1X_SHARED,7945.712257,
43971,RLRAM,2,0,7944.298011,p_2,0.5,gateway,4035,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
43972,RLRAM,2,0,7944.298011,p_2,0.5,running,4035,2_check_budget_approval,,X_SHARED,7946.416743,
43973,RLRAM,2,0,7944.549384,p_1,0.5,gateway,4031,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
43974,RLRAM,2,0,7944.549384,p_2,0.5,running,4033,2_handle_payment,,12accounting1,7954.027518,
43975,RLRAM,2,0,7944.549384,p_1,0.5,COMPLETE,4031,1_END,,,,11.37698445
43976,RLRAM,2,0,7945.174676,p_1,0.5,START,4036,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
43977,RLRAM,2,0,7945.174676,p_1,0.5,running,4036,1_submit_request,,1employee1,7945.433374,
43978,RLRAM,2,0,7945.712257,p_1,0.5,gateway,4034,1_XOR_budget_check,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
43979,RLRAM,2,0,7945.712257,p_1,0.5,running,4034,1_budget_approve,,1budget_owner2,7945.884214,
43980,RLRAM,2,0,7945.712257,p_1,0.5,running,4036,1_check_request,,12admin1,7946.849501,
43981,RLRAM,2,0,7945.884214,p_1,0.5,running,4034,1_supervisor_approve,,1supervisor2,7945.915033,
43982,RLRAM,2,0,7946.416743,p_2,0.5,gateway,4035,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
43983,RLRAM,2,0,7946.416743,p_2,0.5,running,4035,2_budget_approve,,1budget_owner2,7946.455683,
43984,RLRAM,2,0,7946.416743,p_1,0.5,running,4034,1_handle_payment,,X_SHARED,7946.979657,
43985,RLRAM,2,0,7946.455683,p_2,0.5,running,4035,2_supervisor_approve,,1supervisor2,7947.806219,
43986,RLRAM,2,0,7946.849501,p_1,0.5,gateway,4036,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
43987,RLRAM,2,0,7946.849501,p_1,0.5,running,4036,1_check_budget_approval,,1X_SHARED,7947.017917,
43988,RLRAM,2,0,7946.979657,p_1,0.5,gateway,4034,1_XOR_payment_check,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
43989,RLRAM,2,0,7946.979657,p_1,0.5,COMPLETE,4034,1_END,,,,5.010863013
43990,RLRAM,2,0,7947.017917,p_1,0.5,gateway,4036,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
43991,RLRAM,2,0,7947.017917,p_1,0.5,running,4036,1_supervisor_approve,,X_SHARED,7947.570841,
43992,RLRAM,2,0,7947.570841,p_1,0.5,running,4036,1_handle_payment,,X_SHARED,7949.071505,
43993,RLRAM,2,0,7947.951537,p_1,0.5,START,4037,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
43994,RLRAM,2,0,7947.951537,p_1,0.5,running,4037,1_submit_request,,1employee,7948.644479,
43995,RLRAM,2,0,7948.587684,p_2,0.5,START,4038,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
43996,RLRAM,2,0,7948.587684,p_2,0.5,running,4038,2_submit_request,,1employee1,7949.341111,
43997,RLRAM,2,0,7948.644479,p_1,0.5,running,4037,1_check_request,,1X_SHARED,7949.204435,
43998,RLRAM,2,0,7948.834369,p_2,0.5,START,4039,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
43999,RLRAM,2,0,7948.834369,p_2,0.5,running,4035,2_handle_payment,,12accounting0,7963.020607,
44000,RLRAM,2,0,7949.071505,p_1,0.5,gateway,4036,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
44001,RLRAM,2,0,7949.071505,p_1,0.5,COMPLETE,4036,1_END,,,,3.896829124
44002,RLRAM,2,0,7949.204435,p_1,0.5,gateway,4037,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
44003,RLRAM,2,0,7949.204435,p_1,0.5,running,4037,1_submit_request,,1employee,7950.357365,
44004,RLRAM,2,0,7949.341111,p_2,0.5,running,4039,2_submit_request,,1employee1,7949.584356,
44005,RLRAM,2,0,7949.341111,p_2,0.5,running,4038,2_check_request,,12admin1,7950.427974,
44006,RLRAM,2,0,7949.584356,p_2,0.5,running,4039,2_check_request,,X_SHARED,7950.02951,
44007,RLRAM,2,0,7949.677487,p_2,0.5,START,4040,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44008,RLRAM,2,0,7949.677487,p_2,0.5,running,4040,2_submit_request,,1employee1,7951.963941,
44009,RLRAM,2,0,7950.02951,p_2,0.5,gateway,4039,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
44010,RLRAM,2,0,7950.02951,p_2,0.5,running,4039,2_check_budget_approval,,X_SHARED,7950.240367,
44011,RLRAM,2,0,7950.240367,p_2,0.5,gateway,4039,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
44012,RLRAM,2,0,7950.240367,p_2,0.5,running,4039,2_supervisor_approve,,1supervisor2,7951.962385,
44013,RLRAM,2,0,7950.357365,p_1,0.5,running,4037,1_check_request,,1X_SHARED,7952.501958,
44014,RLRAM,2,0,7950.427974,p_2,0.5,gateway,4038,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44015,RLRAM,2,0,7950.427974,p_2,0.5,running,4038,2_check_budget_approval,,X_SHARED,7951.114246,
44016,RLRAM,2,0,7950.571222,p_1,0.5,START,4041,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
44017,RLRAM,2,0,7950.973651,p_1,0.5,START,4042,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
44018,RLRAM,2,0,7950.973651,p_1,0.5,running,4041,1_submit_request,,1employee,7951.492788,
44019,RLRAM,2,0,7951.114246,p_2,0.5,gateway,4038,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44020,RLRAM,2,0,7951.114246,p_2,0.5,running,4038,2_budget_approve,,1budget_owner2,7951.52572,
44021,RLRAM,2,0,7951.492788,p_1,0.5,running,4042,1_submit_request,,1employee,7952.138211,
44022,RLRAM,2,0,7951.492788,p_1,0.5,running,4041,1_check_request,,12admin1,7954.140424,
44023,RLRAM,2,0,7951.962385,p_2,0.5,running,4038,2_supervisor_approve,,1supervisor1,7952.31111,
44024,RLRAM,2,0,7952.31111,p_2,0.5,running,4040,2_check_request,,112admin0,7957.746398,
44025,RLRAM,2,0,7952.501958,p_1,0.5,gateway,4037,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
44026,RLRAM,2,0,7952.501958,p_1,0.5,running,4037,1_check_budget_approval,,1X_SHARED,7953.237574,
44027,RLRAM,2,0,7953.237574,p_1,0.5,gateway,4037,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
44028,RLRAM,2,0,7953.237574,p_2,0.5,running,4038,2_handle_payment,,1X_SHARED,7953.793026,
44029,RLRAM,2,0,7953.237574,p_1,0.5,running,4037,1_supervisor_approve,,X_SHARED,7953.5124,
44030,RLRAM,2,0,7953.793026,p_2,0.5,gateway,4038,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44031,RLRAM,2,0,7953.793026,p_1,0.5,running,4042,1_check_request,,1X_SHARED,7956.361445,
44032,RLRAM,2,0,7953.793026,p_2,0.5,COMPLETE,4038,2_END,,,,5.2053412
44033,RLRAM,2,0,7954.027518,p_2,0.5,gateway,4033,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44034,RLRAM,2,0,7954.027518,p_2,0.5,running,4039,2_handle_payment,,12accounting1,7954.529964,
44035,RLRAM,2,0,7954.027518,p_2,0.5,COMPLETE,4033,2_END,,,,15.56010854
44036,RLRAM,2,0,7954.140424,p_1,0.5,gateway,4041,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
44037,RLRAM,2,0,7954.140424,p_1,0.5,running,4041,1_check_budget_approval,,112admin1,7955.06312,
44038,RLRAM,2,0,7954.529964,p_2,0.5,gateway,4039,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
44039,RLRAM,2,0,7954.529964,p_1,0.5,running,4037,1_handle_payment,,X_SHARED,7955.395067,
44040,RLRAM,2,0,7954.529964,p_2,0.5,COMPLETE,4039,2_END,,,,5.695594822
44041,RLRAM,2,0,7955.06312,p_1,0.5,gateway,4041,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
44042,RLRAM,2,0,7955.395067,p_1,0.5,gateway,4037,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
44043,RLRAM,2,0,7955.395067,p_1,0.5,running,4041,1_budget_approve,,X_SHARED,7956.477243,
44044,RLRAM,2,0,7955.395067,p_1,0.5,COMPLETE,4037,1_END,,,,7.443529681
44045,RLRAM,2,0,7956.361445,p_1,0.5,gateway,4042,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
44046,RLRAM,2,0,7956.361445,p_1,0.5,running,4042,1_check_budget_approval,,1X_SHARED,7956.406434,
44047,RLRAM,2,0,7956.406434,p_1,0.5,gateway,4042,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
44048,RLRAM,2,0,7956.477243,p_1,0.5,running,4041,1_supervisor_approve,,1supervisor2,7957.004341,
44049,RLRAM,2,0,7956.477243,p_1,0.5,running,4042,1_budget_approve,,1budget_owner2,7956.497489,
44050,RLRAM,2,0,7956.497489,p_1,0.5,running,4042,1_supervisor_approve,,X_SHARED,7957.207782,
44051,RLRAM,2,0,7957.076861,p_2,0.5,START,4043,2_start,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44052,RLRAM,2,0,7957.076861,p_1,0.5,running,4041,1_handle_payment,,12accounting1,7958.280839,
44053,RLRAM,2,0,7957.076861,p_2,0.5,running,4043,2_submit_request,,1employee1,7957.083293,
44054,RLRAM,2,0,7957.207782,p_2,0.5,running,4043,2_check_request,,12admin1,7957.826307,
44055,RLRAM,2,0,7957.207782,p_1,0.5,running,4042,1_handle_payment,,X_SHARED,7958.433659,
44056,RLRAM,2,0,7957.746398,p_2,0.5,gateway,4040,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44057,RLRAM,2,0,7957.826307,p_2,0.5,gateway,4043,2_XOR_admin_decision,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44058,RLRAM,2,0,7958.280839,p_1,0.5,gateway,4041,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
44059,RLRAM,2,0,7958.280839,p_2,0.5,running,4043,2_check_budget_approval,,112admin1,7959.203471,
44060,RLRAM,2,0,7958.280839,p_1,0.5,COMPLETE,4041,1_END,,,,7.709617156
44061,RLRAM,2,0,7958.280839,p_2,0.5,running,4040,2_check_budget_approval,,12admin0,7960.715621,
44062,RLRAM,2,0,7958.433659,p_1,0.5,gateway,4042,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
44063,RLRAM,2,0,7958.433659,p_1,0.5,COMPLETE,4042,1_END,,,,7.460007687
44064,RLRAM,2,0,7959.203471,p_2,0.5,gateway,4043,2_XOR_budget_check,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44065,RLRAM,2,0,7959.203471,p_2,0.5,running,4043,2_supervisor_approve,,1supervisor2,7961.142576,
44066,RLRAM,2,0,7960.715621,p_2,0.5,gateway,4040,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44067,RLRAM,2,0,7961.142576,p_2,0.5,running,4040,2_supervisor_approve,,1supervisor1,7962.360862,
44068,RLRAM,2,0,7961.142576,p_2,0.5,running,4043,2_handle_payment,,12accounting1,7962.453902,
44069,RLRAM,2,0,7961.808474,p_2,0.5,START,4044,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44070,RLRAM,2,0,7961.808474,p_2,0.5,running,4044,2_submit_request,,1employee1,7961.906216,
44071,RLRAM,2,0,7961.906216,p_2,0.5,running,4044,2_check_request,,X_SHARED,7962.577817,
44072,RLRAM,2,0,7962.355502,p_1,0.5,START,4045,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
44073,RLRAM,2,0,7962.355502,p_1,0.5,running,4045,1_submit_request,,1employee1,7962.583198,
44074,RLRAM,2,0,7962.453902,p_2,0.5,gateway,4043,2_XOR_payment_check,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44075,RLRAM,2,0,7962.453902,p_2,0.5,running,4040,2_handle_payment,,12accounting1,7962.616916,
44076,RLRAM,2,0,7962.453902,p_2,0.5,COMPLETE,4043,2_END,,,,5.377041586
44077,RLRAM,2,0,7962.577817,p_2,0.5,gateway,4044,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
44078,RLRAM,2,0,7962.577817,p_2,0.5,running,4044,2_check_budget_approval,,X_SHARED,7962.753585,
44079,RLRAM,2,0,7962.583198,p_1,0.5,running,4045,1_check_request,,1X_SHARED,7964.843249,
44080,RLRAM,2,0,7962.616916,p_2,0.5,gateway,4040,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
